Test_code,Description,Description_orig,Read_code,Sample_type,Units,dtUpdated,recordCount_ML,recordCount_preML,dtRecordCount,dtCreated,dtLastTest_ML,commonCode,commonCodeStatus,hb_extract,maxResult,minResult,frequency
ALANINE TRANSAMINASE,Alanine transaminase,Alanine transaminase,44G3.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,53210,0,524745
ALDO ,ALDOSTERONE                             ,ALDOSTERONE                             ,4484,B,pmol/L,2012-03-02,1675,1675,2013-03-19,NULL,2012-12-03,ALDOSTERONE,1,T,72000,0,3613
ALBU,ALBUMIN,ALBUMIN,NULL,NULL,NULL,2012-03-02,NULL,444591,2012-03-02,NULL,NULL,ALBUMIN,1,T,69,0,444591
ALDO,Serum aldosterone,ALDOSTERONE,4484.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,72000,0,3613
ALB_EXC_RATE,(NINEWELLS DIABETES CLINIC ONLY),(Ninewells Diabetes Clinic Only),NULL,NULL,NULL,2012-03-02,NULL,3,2012-03-02,NULL,NULL,ACR,4,T,10,6,3
ALD,Aldosterone,Aldosterone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,47640,1,177
ALDL,LDL,LDL,NULL,NULL,NULL,2012-03-02,NULL,1,2012-03-02,NULL,NULL,LDL,1,T,67,67,1
ALPHA-1 ANTITRYPSIN,Alpha-1 antitrypsin,Alpha-1 antitrypsin,44C6.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,5.38,0.11,837
24NA      ,24 HOUR URINE SODIUM,24 HOUR URINE SODIUM,NULL,U,NULL,2012-03-02,NULL,7,2012-03-02,NULL,NULL,NULL,4,T,119.1,6,7
ALU,Aluminium,Aluminium,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,2,0.1,1003
3MET,NULL,NULL,NULL,NULL,NULL,2012-03-02,15,NULL,2013-03-19,NULL,2012-04-25,NULL,NULL,T,2.3,0.5,16
6AM,6-MAM (heroin metabolite),6-MAM (heroin metabolite),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,19945
ABSD1,URINE (CODE 229),URINE (CODE 229),NULL,U,NULL,2012-03-02,NULL,3,2012-03-02,NULL,NULL,NULL,NULL,T,1.677,0.12,3
ACPT,Acid phosphatase (total),Acid phosphatase (total),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,20,1.6,18
AFBI ,AMNIOTIC FLUID BILIRUBIN                ,AMNIOTIC FLUID BILIRUBIN                ,4I38.,F,ODU,2012-03-02,16,NULL,2012-03-07,NULL,2002-12-11,BILIRUBIN,1,T,34,0.016,16
AMPHETAMINES,Amphetamines,Amphetamines,44qF.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,16967
AMIT ,AMITRIPTYLINE                           ,AMITRIPTYLINE                           ,44u4.,B,nmol/L,2012-03-02,3,2,2013-03-19,NULL,2012-04-06,NULL,NULL,T,752,752,5
AL_GR_RAT ,(NINEWELLS DIABETES CLINIC ONLY),(Ninewells Diabetes Clinic Only),NULL,NULL,NULL,2012-03-02,NULL,2,2012-03-02,NULL,NULL,NULL,4,T,6.3605,6,2
AHDLC,HDL,HDL,NULL,NULL,NULL,2012-03-02,NULL,14157,2012-03-02,NULL,NULL,HDL,1,T,335.5,0,14157
AMAG,MAGNESIUM,MAGNESIUM,NULL,NULL,NULL,2012-03-02,NULL,3407,2012-03-02,NULL,NULL,MAGNESIUM,1,T,3.68,0.2,3407
AMPH,URINE AMPHETAMINES                      ,URINE AMPHETAMINES                      ,44qF.,U,,2012-03-02,57333,15219,2013-03-19,NULL,2012-12-21,URINE AMPHETAMINES,1,T,500.003,0,80515
AMINO ACID CHROMATOG. (URINE),Amino Acid Chromatog. (Urine),Amino Acid Chromatog. (Urine),46T6.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,147
AMPH,Urine amphetamine screen test,URINE AMFETAMINES,44qF.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,500.003,0,80515
AMINO ACID CHROMATOGRAPHY,Amino Acid Chromatography,Amino Acid Chromatography,4IZ0.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,115
AMIO,AMIODARONE                              ,AMIODARONE                              ,44WD.,B,mg/L,2012-03-02,8,1,2013-03-19,NULL,2012-05-09,NULL,NULL,T,0.8,0.5,13
AMS,AMYLASE                                 ,AMYLASE                                 ,44CN.,B,U/L,2012-03-02,281803,22272,2013-03-19,NULL,2012-12-21,AMYLASE,1,T,122205,0,326879
AMMO,AMMONIUM                                ,AMMONIUM                                ,44Z9.,B,umol/L,2012-03-02,2316,948,2013-03-19,NULL,2012-12-18,AMMONIUM,1,T,1089,0,3459
AMP,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,2013-03-19,2013-03-19,2013-02-08,NULL,NULL,T,NULL,NULL,57756
AMMO,Plasma ammonia level,AMMONIUM,44Z9.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1089,0,3459
AMS,Serum amylase level,AMYLASE,44CN.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,122205,0,326879
AMMONIA,Ammonia,Ammonia,44Z9.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1817,5.1,131
AMYLASE (URINE),Amylase (Urine),Amylase (Urine),46T7.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,146,146,10
AMPHETAMINE IDENTIFICATION,Amphetamine identification,Amphetamine identification,46Q5.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,635
ANTI-TTG IGG,Anti-tTG IgG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1.4,1.4,1
AND,Androstenedione,Androstenedione,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,52.5,0.4,382
ANTI-TTG IGA,Anti-tTG IgA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,201,0.1,694
APHO,PHOSPHATE,PHOSPHATE,NULL,NULL,NULL,2012-03-02,NULL,12285,2012-03-02,NULL,NULL,PHOSPHATE,1,T,5.75,0,12285
AP        ,ALKALINE PHOSPHATASE                    ,ALKALINE PHOSPHATASE                    ,44F..,B,U/L,2012-03-02,4269122,577377,2013-03-19,NULL,2013-02-11,ALKALINE PHOSPHATASE,1,T,14358,-1,7272685
APISO,ALP ISOENZYMES,ALP ISOENZYMES,NULL,NULL,NULL,2012-03-02,NULL,45,2012-03-02,NULL,NULL,NULL,NULL,T,1122,0,45
AP,Alkaline phosphatase,Alkaline phosphatase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,14358,-1,7272685
ANDI ,ANDROSTENEDIONE                         ,ANDROSTENEDIONE                         ,4475,B,nmol/L,2012-03-02,2221,1830,2013-03-19,NULL,2012-12-13,ANDROSTENEDIONE,1,T,127.4,0,4172
ALUMINIUM,Aluminium,Aluminium,44L3.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,3.1,0.04,2659
APOA,APO-A                                   ,APO-A                                   ,44c2.,B,g/L,2012-03-02,5,1,2013-03-19,NULL,2012-07-26,NULL,NULL,T,1.5,1,7
ANDI,Serum androstenedione,ANDROSTENEDIONE,4475.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,127.4,0,4172
AHDLPCT,HDL/CHOL,HDL/CHOL,NULL,NULL,NULL,2012-03-02,NULL,9878,2012-03-02,NULL,NULL,HDL,1,T,97,1,9878
ANDR,ANDROSTENEDIONE,ANDROSTENEDIONE,NULL,NULL,NULL,2012-03-02,NULL,2789,2012-03-02,NULL,NULL,ANDROSTENEDIONE,1,T,150,0.3,2789
ALC,ALCOHOL                                 ,ALCOHOL                                 ,44XF.,FO,mmol/L,2012-03-02,2092,741,2013-03-19,NULL,2012-12-11,ALCOHOL,1,T,564,0,2794
AMIODARONE,Amiodarone,Amiodarone,44WD.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1.9,1.4,2
AMY2      ,AMYLASE REPEAT,AMYLASE REPEAT,NULL,NULL,NULL,2012-03-02,NULL,503,2012-03-02,NULL,NULL,AMYLASE,1,T,6420,5,503
AMYLO,AMYLOBARB,AMYLOBARB,NULL,NULL,NULL,2012-03-02,NULL,1,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,1
ANIONG,ANION GAP,ANION GAP,NULL,NULL,NULL,2012-03-02,NULL,376303,2012-03-02,NULL,NULL,ANION GAP,1,T,103,0,376303
ALC,Plasma ethanol level,ALCOHOL,44XF.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,564,0,2794
ANTI GANGLIOSIDE ANTIBODIES,Anti Ganglioside Antibodies,Anti Ganglioside Antibodies,43a1.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,5
ANTI THYROID PEROXIDASE,Anti Thyroid Peroxidase,Anti Thyroid Peroxidase,43Gd.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,137508,2,2587
ALCR,NULL,NULL,NULL,NULL,mg/mmol,NULL,88,NULL,2013-03-19,2013-03-19,2013-02-08,NULL,NULL,T,78100,0,202688
ALCR,Urinary Albumin/Creat. Ratio,Urinary Albumin/Creat. Ratio,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ACR,NULL,F,78100,0,202688
ALK_PHOS  ,(NINEWELLS DIABETES CLINIC ONLY),(Ninewells Diabetes Clinic Only),NULL,NULL,NULL,2012-03-02,NULL,592,2012-03-02,NULL,NULL,ALKALINE PHOSPHATASE,1,T,300,30,592
ALT,ALT                                     ,ALT                                     ,44G3.,B,U/L,2012-03-02,4143378,540321,2013-03-19,NULL,2013-02-11,ALT,1,T,22000,0,7051397
ALT,Alanine transaminase,Alanine transaminase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,22000,0,7051397
AMI,Amiodarone,Amiodarone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1.9,0.5,5
APIE ,AP ISOENZYMES                           ,AP ISOENZYMES                           ,44FE.,B,,2012-03-02,170,NULL,2013-03-19,NULL,2012-09-06,NULL,NULL,T,159,159,176
AMID,Amphetamine identification,Amphetamine identification,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,1203
AMITRIPTYLINE,Amitriptyline,Amitriptyline,44u4.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,1
AMS    *,AMS,AMS,NULL,NULL,NULL,2012-03-02,NULL,14580,2012-03-02,NULL,NULL,NULL,NULL,T,96000,0,14580
AMYLASE,Amylase,Amylase,44CN.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,70420,4,28006
ANDROSTENEDIONE,Androstenedione,Androstenedione,4475.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,47.9,1.4,117
ANTIACETYLCHOLINE RECEPTOR ABS,AntiAcetylCholine Receptor Abs,AntiAcetylCholine Receptor Abs,43Ge.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,15.9,0.1,100
ANTI NUCLEAR FACTOR,Anti Nuclear Factor,Anti Nuclear Factor,43G1.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,18
ANTI-GLUTAMIC ACID ANTIBODIES,anti-Glutamic Acid Antibodies,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,80,0.8,6
APOE ,APO-E GENOTYPING                        ,APO-E Genotyping                        ,4L02.,B,,2012-03-02,2,NULL,2012-03-07,NULL,2007-12-05,NULL,NULL,T,4,4,4
API,Alk. Phosphatase Isoenzymes,Alk. Phosphatase Isoenzymes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,88
AMP,Amphetamines,Amphetamines,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,57756
APRA      ,APTT RATIO (HAEMATOLOGY),APTT RATIO (HAEMATOLOGY),NULL,NULL,NULL,2012-03-02,NULL,1216,2012-03-02,NULL,NULL,NULL,NULL,T,8.4,0,1216
APRO,PROTEIN,PROTEIN,NULL,NULL,NULL,2012-03-02,NULL,4584,2012-03-02,NULL,NULL,PROTEIN,1,T,135,0,4584
APSAT,% SATURATION,% saturation,NULL,NULL,NULL,2012-03-02,NULL,2221,2012-03-02,NULL,NULL,NULL,NULL,T,177,1,2221
APTT      ,APTT (HAEMATOLOGY),APTT (HAEMATOLOGY),NULL,NULL,NULL,2012-03-02,NULL,2394,2012-03-02,NULL,NULL,NULL,NULL,T,370,0,2394
ARSE,NULL,NULL,NULL,NULL,NULL,2012-03-02,NULL,1,2012-03-02,NULL,NULL,NULL,NULL,T,0.2,0.2,1
ARSENIC (HAIR),Arsenic (hair),Arsenic (hair),44XD.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,2
AS   ,ARSENIC                                 ,ARSENIC                                 ,46TO.,U,nmol/mmo,2012-03-02,18,2,2013-03-19,NULL,2012-02-02,NULL,NULL,T,15760,0,2004
ASO       ,NULL,NULL,NULL,NULL,NULL,2012-03-02,NULL,19,2012-03-02,NULL,NULL,NULL,NULL,T,600,0,19
ASOD,SODIUM,SODIUM,NULL,NULL,NULL,2012-03-02,NULL,122475,2012-03-02,NULL,NULL,SODIUM,1,T,185,2,122475
AS,Aspartate transaminase,Aspartate transaminase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,15760,0,2004
ASPARTATE TRANSAMINASE,Aspartate transaminase,Aspartate transaminase,44HB.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1696,9,770
ASCORBIC ACID,Ascorbic Acid,Ascorbic Acid,44LW.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,5
0006,NULL,NULL,NULL,NULL,NULL,2012-03-02,97,NULL,2012-03-07,NULL,2011-06-07,NULL,NULL,T,NULL,NULL,97
0024,NULL,NULL,NULL,NULL,NULL,2012-03-02,20,NULL,2012-03-07,NULL,2011-06-08,NULL,NULL,T,NULL,NULL,20
0050,NULL,NULL,NULL,NULL,NULL,2012-03-02,9,NULL,2013-03-19,NULL,2011-04-27,NULL,NULL,T,NULL,NULL,9
0057,NULL,NULL,NULL,NULL,NULL,2012-03-02,7,NULL,2012-03-07,NULL,2011-06-01,NULL,NULL,T,NULL,NULL,7
0066,NULL,NULL,NULL,NULL,NULL,2012-03-02,11,NULL,2012-03-07,NULL,2011-06-02,NULL,NULL,T,NULL,NULL,11
0091,NULL,NULL,NULL,NULL,NULL,2012-03-02,19,NULL,2013-03-19,NULL,2011-06-06,NULL,NULL,T,NULL,NULL,19
0098,NULL,NULL,NULL,NULL,NULL,2012-03-02,20,NULL,2013-03-19,NULL,2011-06-06,NULL,NULL,T,NULL,NULL,20
0116,NULL,NULL,NULL,NULL,NULL,2012-03-02,5,NULL,2012-03-07,NULL,2011-06-01,NULL,NULL,T,NULL,NULL,5
0119,NULL,NULL,NULL,NULL,NULL,2012-03-02,1,NULL,2012-03-07,NULL,2011-03-15,NULL,NULL,T,NULL,NULL,1
25-HYDROXYCHOLECALCIFEROL,25-hydroxycholecalciferol,25-hydroxycholecalciferol,44LA.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,675,14,3269
7AC,7 alpha-hydroxycholestenone,7 alpha-hydroxycholestenone,44D7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,225,1.6,921
AALKP,ALKALINE PHOSPHATASE,ALK.PHOS,NULL,NULL,NULL,2012-03-02,NULL,87627,2012-03-02,NULL,NULL,ALKALINE PHOSPHATASE,1,T,6125,0,87627
AALT,ALT,ALT,NULL,NULL,NULL,2012-03-02,NULL,83167,2012-03-02,NULL,NULL,ALT,1,T,14229,0,83167
AAN,Alpha-1 antitrypsin,Alpha-1 antitrypsin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,5.99,0.16,3535
ACHOL,CHOLESTEROL,CHOLESTEROL,NULL,NULL,NULL,2012-03-02,NULL,19038,2012-03-02,NULL,NULL,CHOL,1,T,25.86,0.61,19038
ACKMBCOM,CKMB COMMENT,CKMB COMMENT,NULL,NULL,NULL,2012-03-02,NULL,653,2012-03-02,NULL,NULL,CKMB,1,T,29859,0,653
ACKMBN,CKMB,CKMB,NULL,NULL,NULL,2012-03-02,NULL,681,2012-03-02,NULL,NULL,CKMB,1,T,1135,6,681
ACT       ,NULL,NULL,NULL,NULL,NULL,2012-03-02,NULL,1,2012-03-02,NULL,NULL,NULL,NULL,T,1,1,1
AGAL,Alpha-galactosidase,Alpha-galactosidase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,2
AGGT,GGT,GGT,NULL,NULL,NULL,2012-03-02,NULL,22212,2012-03-02,NULL,NULL,GGT,1,T,4691,0,22212
ALBUMIN   ,ALBUMIN,(Ninewells Diabetes Clinic Only),NULL,NULL,NULL,2012-03-02,NULL,598,2012-03-02,NULL,NULL,ALBUMIN,1,T,62,1,551821
ALBUMIN,Albumin,Albumin,44M4.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ALBUMIN,NULL,F,62,1,551821
AMH,NULL,NULL,NULL,NULL,NULL,2012-03-02,1059,NULL,2013-03-19,NULL,2012-12-19,NULL,NULL,T,113,1,1344
AST    *,AST,AST,NULL,NULL,NULL,2012-03-02,NULL,51912,2012-03-02,NULL,NULL,AST,1,T,23400,2,51912
ATFN,TRANSFERRIN,TRANSFERRIN,NULL,NULL,NULL,2012-03-02,NULL,2319,2012-03-02,NULL,NULL,TRANSFERRIN,1,T,6.43,0.22,2319
ATG  ,ANTI-THYROGLOBULIN AB                   ,ANTI-THYROGLOBULIN AB                   ,43Ga.,B,,2012-03-02,2238,NULL,2013-03-19,NULL,2012-12-12,THYROGLOBULIN,1,T,3000,10,2622
ATRIG,TRIGLYCERIDES,TRIGLYCERIDE,NULL,NULL,NULL,2012-03-02,NULL,7793,2012-03-02,NULL,NULL,TRIG,1,T,75.8,0.02,7793
ATGG,Anti-tTG IgG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,201,0.1,116
ATG,Thyroglobulin autoantibodies,ANTI-THYROGLOBULIN AB,43Ga.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,3000,10,2622
ATGA,Anti-tTG IgA,Anti-tTG IgA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,2000,0,28000
AMH,ANTI MULLERIAN HORMONE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,113,1,1344
ATRY ,ALPHA 1 ANTITRYPSIN                     ,alpha 1 ANTITRYPSIN                     ,44C6.,B,g/L,2012-03-02,6451,7,2013-03-19,NULL,2012-12-21,ALPHA 1 ANTITRYPSIN,1,T,100,0.1,8220
ATRY,Serum A1 - antitrypsin,alpha 1 ANTITRYPSIN,44C6.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,100,0.1,8220
BB        ,PAEDIATRIC BILIRUBIN,PAEDIATRIC BILIRUBIN,NULL,NULL,NULL,2012-03-02,NULL,82,2012-03-02,NULL,NULL,BILIRUBIN,1,T,327,45,82
B2M  ,B2-MICROGLOBULIN                        ,B2-MICROGLOBULIN                        ,44CF.,B,mg/L,2012-03-02,322,97,2013-03-19,NULL,2012-11-21,NULL,NULL,T,75.6,0,1889
BENZ,URINE BENZODIAZEPINES                   ,URINE BENZODIAZEPINES                   ,46Q8.,U,,2012-03-02,121842,15207,2013-03-19,NULL,2012-12-21,BENZODIAZEPINES,1,T,9999,0,154988
B2M,Beta2-microglobulin,Beta2-microglobulin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,75.6,0,1889
BENZ,Urine benzodiazepine,URINE BENZODIAZEPINES,46Q8.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,9999,0,154988
BHCG,B-SUBUNIT HCG,B-SUBUNIT HCG,NULL,NULL,NULL,2012-03-02,NULL,272,2012-03-02,NULL,NULL,HCG,1,T,6.6,0.1,272
BAS       ,BASOPHILS (HAEMATOLOGY),BASOPHILS (HAEMATOLOGY),NULL,NULL,NULL,2012-03-02,NULL,41362,2012-03-02,NULL,NULL,NULL,NULL,T,2.06,0,41362
AURA,URATE,URATE,NULL,NULL,NULL,2012-03-02,NULL,10324,2012-03-02,NULL,NULL,URATE,1,T,3.42,0.03,10324
BASE EX,BASE EXCESS,BASE EXCESS,NULL,NULL,NULL,2012-03-02,NULL,18074,2012-03-02,NULL,NULL,BASE EXCESS,1,T,99,0,18074
BILIRUBIN (TOTAL),Bilirubin (Total),Bilirubin (Total),44EC.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1000,0,528017
BETA2 TRANSFERRIN,Beta2 Transferrin,Beta2 Transferrin,4I3R.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,8
BAND,MONOCLONAL BAND                         ,MONOCLONAL BAND                         ,44N..,B,g/L,2012-03-02,19515,3885,2013-03-19,NULL,2011-12-19,NULL,8,T,141,0,58577
BIOT,BIOTINIDASE                             ,BIOTINIDASE                             ,44Cn.,B,nmol/min/mL,2012-03-02,81,12,2013-03-19,NULL,2012-11-28,NULL,NULL,T,18.8,0,191
BAND,Monoclonal Band,Monoclonal Band,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,141,0,58577
BETA2-MICROGLOBULIN,Beta2-microglobulin,Beta2-microglobulin,44CF.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,106,0.2,2586
BMPS ,MUCOPOLYSACCHARIDES                     ,MUCOPOLYSACCHARIDES                     ,4Q82.,B,,2012-03-02,3,NULL,2012-03-07,NULL,2011-04-27,MUCOPOLYSACCHARIDES,1,T,NULL,NULL,5
BAND,Protein Electrophoresis,Protein Electrophoresis,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,141,0,58577
BIN  ,SAMPLE DISCARDED                        ,SAMPLE DISCARDED                        ,,B,,2012-03-02,6698,NULL,2013-03-19,NULL,2012-12-17,NULL,NULL,T,NULL,NULL,6976
BP3  ,IGF BPIII                               ,IGF BPIII                               ,4Q39.,B,mg/L,2012-03-02,2,141,2012-03-07,NULL,2007-02-05,IGF,1,T,6380,0,143
BASEX,BASE EXCESS,BASE EXCESS,NULL,NULL,NULL,2012-03-02,NULL,11296,2012-03-02,NULL,NULL,BASE EXCESS,1,T,28,0,11296
BIN,Biochemical test,SAMPLE DISCARDED,44p..,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,6976
BTRF,Beta2 Transferrin,Beta2 Transferrin,4I3R.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,31
BC        ,PAEDIATRIC BILIRUBIN (CONJ),PAEDIATRIC BILIRUBIN (CONJ),NULL,NULL,NULL,2012-03-02,NULL,210,2012-03-02,NULL,NULL,BILIRUBIN,1,T,300,0,2434
BLOOD_SUGAR,(NINEWELLS DIABETES CLINIC ONLY),(Ninewells Diabetes Clinic Only),NULL,NULL,NULL,2012-03-02,NULL,26778,2012-03-02,NULL,NULL,NULL,NULL,T,80,0,26778
BU        ,PAEDIATRIC BILIRUBIN,PAEDIATRIC BILIRUBIN,NULL,NULL,NULL,2012-03-02,NULL,111,2012-03-02,NULL,NULL,BILIRUBIN,1,T,349.1,5.7,111
BC,Bilirubin (conjugated),Bilirubin (conjugated),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,300,0,2434
BRBT,BARBITURATES,BARBITURATES,NULL,NULL,NULL,2012-03-02,NULL,1,2012-03-02,NULL,NULL,BARBITURATES,1,T,107,107,1
BXS,ARTERIAL MMOL/L (CODE 617),ARTERIAL mmol/L (CODE 617),NULL,NULL,NULL,2012-03-02,NULL,1498,2012-03-02,NULL,NULL,NULL,NULL,T,22.8,0,1498
BCRCL,BLOOD CREATININE,BLOOD CREATININE,NULL,B,NULL,2012-03-02,NULL,3714,2012-03-02,NULL,NULL,CREATININE,1,T,2820,18,3714
BTFN ,ASIALO TRANSFERRIN                      ,ASIALO TRANSFERRIN                      ,4Q32.,F,,2012-03-02,94,7,2013-03-19,NULL,2012-11-06,TRANSFERRIN,1,T,0,0,114
BTFN,Asialo transferrin level,ASIALO TRANSFERRIN (FLUID),4Q32.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,0,0,114
BL,beta,beta,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,24.4,1.4,2355
BUTO,BUTOBARB,BUTOBARB,NULL,NULL,NULL,2012-03-02,NULL,1,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,1
BTOX ,TOXICOLOGY SCREEN (BLOOD)               ,TOXICOLOGY SCREEN (BLOOD)               ,44qB.,B,,2012-03-02,7,NULL,2013-03-19,NULL,2012-05-26,TOXICOLOGY,1,T,NULL,NULL,6
C153 ,CA153                                   ,CA153                                   ,44a2.,B,kU/L,2012-03-02,3117,8,2013-03-19,NULL,2003-07-08,CA153,1,T,26786,5,3113
C-REACTIVE PROTEIN,C-reactive protein,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,149
C153,CA 15.3,CA 15.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,26786,5,3113
C1-ESTERASE INHIBITOR,C1-esterase inhibitor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,0.26,0.26,1
AMMON,BLOOD UMOL/L (CODE 154),BLOOD umol/L (CODE 154),NULL,B,NULL,2012-03-02,NULL,9,2012-03-02,NULL,NULL,AMMONIUM,1,T,67,19,9
AUT       ,NULL,NULL,NULL,NULL,NULL,2012-03-02,NULL,1,2012-03-02,NULL,NULL,NULL,NULL,T,1,1,1
BCAR,BETA-CAROTENE                           ,BETA-CAROTENE                           ,4QB1.,B,ug/L,2012-03-02,70,5,2013-03-19,NULL,2012-07-26,NULL,NULL,T,6768,0.4,82
BARB ,URINE BARBITURATES                      ,URINE BARBITURATES                      ,46Q9.,U,,2012-03-02,35188,15173,2013-03-19,NULL,2012-12-21,BARBITURATES,1,T,316.18,0,54629
